appearance_id,game_id,player_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
2754298_209019,2754298,209019,2016-09-15,Kenny Saief,EL,0,0,0,0,90
2704231_58500,2704231,58500,2016-09-17,Alfredo Morales,L1,0,0,0,0,63
2704232_315779,2704232,315779,2016-09-17,Christian Pulisic,L1,0,0,1,2,90
2704233_119169,2704233,119169,2016-09-17,Aron Johannsson,L1,0,1,0,1,35
2704233_31041,2704233,31041,2016-09-17,Fabian Johnson,L1,0,0,0,1,85
2704236_72519,2704236,72519,2016-09-17,Bobby Wood,L1,1,0,0,0,83
2704239_49723,2704239,49723,2016-09-17,Timothy Chandler,L1,1,0,0,0,90
2728496_131183,2728496,131183,2016-09-17,Perry Kitchen,SC1,0,0,0,0,90
2697560_161244,2697560,161244,2016-09-18,Conor O'Brien,DK1,0,0,0,0,90
2697562_265671,2697562,265671,2016-09-18,George Fochive,DK1,1,0,0,0,90
2698098_31642,2698098,31642,2016-09-18,Geoff Cameron,GB1,0,0,0,0,90
2732113_209019,2732113,209019,2016-09-18,Kenny Saief,BE1,0,0,0,0,69
2704243_315779,2704243,315779,2016-09-20,Christian Pulisic,L1,0,0,0,0,45
2704244_49723,2704244,49723,2016-09-20,Timothy Chandler,L1,0,0,0,0,90
2704244_58500,2704244,58500,2016-09-20,Alfredo Morales,L1,0,0,0,0,12
2704247_72519,2704247,72519,2016-09-20,Bobby Wood,L1,0,0,0,0,76
2697566_161244,2697566,161244,2016-09-21,Conor O'Brien,DK1,0,0,0,0,90
2704248_31041,2704248,31041,2016-09-21,Fabian Johnson,L1,0,0,1,0,90
2697569_265671,2697569,265671,2016-09-22,George Fochive,DK1,0,0,0,0,90
2760522_245893,2760522,245893,2016-09-22,Matt Miazga,NLP,0,0,0,0,20
2704251_315779,2704251,315779,2016-09-23,Christian Pulisic,L1,0,0,0,0,26
2698107_31642,2698107,31642,2016-09-24,Geoff Cameron,GB1,0,0,0,0,90
2704252_31041,2704252,31041,2016-09-24,Fabian Johnson,L1,0,0,0,0,90
2704252_58500,2704252,58500,2016-09-24,Alfredo Morales,L1,0,0,0,0,77
2704255_72519,2704255,72519,2016-09-24,Bobby Wood,L1,0,0,0,0,84
2704259_49723,2704259,49723,2016-09-24,Timothy Chandler,L1,0,0,0,0,90
2728503_131183,2728503,131183,2016-09-24,Perry Kitchen,SC1,0,0,0,0,90
2732111_209019,2732111,209019,2016-09-24,Kenny Saief,BE1,0,0,0,0,90
2697592_161244,2697592,161244,2016-09-25,Conor O'Brien,DK1,0,0,0,0,71
2700686_245893,2700686,245893,2016-09-25,Matt Miazga,NL1,0,0,0,1,26
2754900_315779,2754900,315779,2016-09-27,Christian Pulisic,CL,0,0,0,1,17
2754910_31041,2754910,31041,2016-09-28,Fabian Johnson,CL,0,0,0,0,42
2754321_209019,2754321,209019,2016-09-29,Kenny Saief,EL,0,0,1,0,89
2728506_131183,2728506,131183,2016-09-30,Perry Kitchen,SC1,0,0,0,0,90
2697579_161244,2697579,161244,2016-10-01,Conor O'Brien,DK1,0,0,0,0,90
2698119_307781,2698119,307781,2016-10-01,Lynden Gooch,GB1,0,0,0,0,1
2700690_245893,2700690,245893,2016-10-01,Matt Miazga,NL1,0,0,0,0,4
2704261_315779,2704261,315779,2016-10-01,Christian Pulisic,L1,0,0,0,0,45
2704263_72519,2704263,72519,2016-10-01,Bobby Wood,L1,0,0,0,0,60
2704267_49723,2704267,49723,2016-10-01,Timothy Chandler,L1,0,0,0,0,90
2697578_265671,2697578,265671,2016-10-02,George Fochive,DK1,0,0,0,0,90
2698124_31642,2698124,31642,2016-10-02,Geoff Cameron,GB1,0,0,0,0,90
2704262_31041,2704262,31041,2016-10-02,Fabian Johnson,L1,0,0,0,0,82
2732109_209019,2732109,209019,2016-10-02,Kenny Saief,BE1,0,0,0,0,90
2697601_265671,2697601,265671,2016-10-14,George Fochive,DK1,2,0,0,0,48
2697604_161244,2697604,161244,2016-10-14,Conor O'Brien,DK1,0,0,0,0,90
2704269_124732,2704269,124732,2016-10-14,John Anthony Brooks,L1,1,0,0,0,90
2704269_315779,2704269,315779,2016-10-14,Christian Pulisic,L1,0,0,0,0,90
2698129_31642,2698129,31642,2016-10-15,Geoff Cameron,GB1,0,0,0,0,90
2700702_245893,2700702,245893,2016-10-15,Matt Miazga,NL1,0,0,0,0,90
2704270_31041,2704270,31041,2016-10-15,Fabian Johnson,L1,0,0,0,0,87
2704270_72519,2704270,72519,2016-10-15,Bobby Wood,L1,0,0,0,0,16
2704273_58500,2704273,58500,2016-10-15,Alfredo Morales,L1,0,0,0,0,15
2704277_49723,2704277,49723,2016-10-15,Timothy Chandler,L1,1,0,0,1,90
2728522_131183,2728522,131183,2016-10-15,Perry Kitchen,SC1,0,0,0,0,90
2732161_209019,2732161,209019,2016-10-16,Kenny Saief,BE1,0,0,0,0,90
2754924_315779,2754924,315779,2016-10-18,Christian Pulisic,CL,0,0,0,0,90
2758697_209019,2758697,209019,2016-10-20,Kenny Saief,EL,0,0,0,0,90
2704282_49723,2704282,49723,2016-10-21,Timothy Chandler,L1,1,0,0,0,90
2704282_72519,2704282,72519,2016-10-21,Bobby Wood,L1,0,0,0,0,45
2698147_31642,2698147,31642,2016-10-22,Geoff Cameron,GB1,0,0,0,0,90
2698171_307781,2698171,307781,2016-10-22,Lynden Gooch,GB1,0,0,0,0,15
2704278_31041,2704278,31041,2016-10-22,Fabian Johnson,L1,0,0,0,0,90
2704281_124732,2704281,124732,2016-10-22,John Anthony Brooks,L1,1,0,0,0,90
2704283_315779,2704283,315779,2016-10-22,Christian Pulisic,L1,0,0,1,1,45
2704283_58500,2704283,58500,2016-10-22,Alfredo Morales,L1,0,0,0,0,1
2697609_161244,2697609,161244,2016-10-23,Conor O'Brien,DK1,0,0,0,0,90
2700712_245893,2700712,245893,2016-10-23,Matt Miazga,NL1,0,0,0,0,90
2704286_119169,2704286,119169,2016-10-23,Aron Johannsson,L1,0,0,0,0,20
2754874_72519,2754874,72519,2016-10-25,Bobby Wood,DFB,0,0,2,0,82
2754881_49723,2754881,49723,2016-10-25,Timothy Chandler,DFB,0,0,0,0,30
2754885_124732,2754885,124732,2016-10-25,John Anthony Brooks,DFB,0,0,0,0,90
2754886_31041,2754886,31041,2016-10-25,Fabian Johnson,DFB,0,0,1,1,90
2728526_131183,2728526,131183,2016-10-26,Perry Kitchen,SC1,1,0,0,0,88
2754880_161204,2754880,161204,2016-10-26,Julian Green,DFB,0,0,1,0,89
2760176_161244,2760176,161244,2016-10-26,Conor O'Brien,DKP,0,0,0,0,10
2763362_245893,2763362,245893,2016-10-26,Matt Miazga,NLP,0,0,0,0,90
2732186_209019,2732186,209019,2016-10-27,Kenny Saief,BE1,0,0,0,0,27
2704305_31041,2704305,31041,2016-10-28,Fabian Johnson,L1,1,0,0,0,87
2704305_49723,2704305,49723,2016-10-28,Timothy Chandler,L1,0,0,0,0,90
2698139_307781,2698139,307781,2016-10-29,Lynden Gooch,GB1,0,0,0,0,6
2700719_245893,2700719,245893,2016-10-29,Matt Miazga,NL1,0,0,0,0,90
2704304_315779,2704304,315779,2016-10-29,Christian Pulisic,L1,0,0,0,0,90
2728540_131183,2728540,131183,2016-10-29,Perry Kitchen,SC1,1,0,0,0,90
2697614_161244,2697614,161244,2016-10-30,Conor O'Brien,DK1,0,0,0,0,90
2704308_72519,2704308,72519,2016-10-30,Bobby Wood,L1,0,1,0,0,58
2704312_124732,2704312,124732,2016-10-30,John Anthony Brooks,L1,0,0,0,0,90
2732197_209019,2732197,209019,2016-10-30,Kenny Saief,BE1,0,0,0,0,45
2755692_31041,2755692,31041,2016-11-01,Fabian Johnson,CL,0,0,0,0,90
2755702_315779,2755702,315779,2016-11-02,Christian Pulisic,CL,0,0,0,0,90
2760186_265671,2760186,265671,2016-11-02,George Fochive,DKP,1,0,0,0,59
2758739_209019,2758739,209019,2016-11-03,Kenny Saief,EL,0,0,0,0,20
2704316_124732,2704316,124732,2016-11-04,John Anthony Brooks,L1,0,0,0,0,90
2704316_31041,2704316,31041,2016-11-04,Fabian Johnson,L1,0,0,0,0,56
2698184_307781,2698184,307781,2016-11-05,Lynden Gooch,GB1,1,0,0,0,1
2704317_315779,2704317,315779,2016-11-05,Christian Pulisic,L1,0,0,0,1,68
2704319_49723,2704319,49723,2016-11-05,Timothy Chandler,L1,0,0,0,1,90
2728543_131183,2728543,131183,2016-11-05,Perry Kitchen,SC1,0,0,0,0,90
2697624_161244,2697624,161244,2016-11-06,Conor O'Brien,DK1,0,0,0,0,90
2700732_245893,2700732,245893,2016-11-06,Matt Miazga,NL1,0,0,0,0,90
2732198_209019,2732198,209019,2016-11-06,Kenny Saief,BE1,0,0,1,0,27
2697627_161244,2697627,161244,2016-11-18,Conor O'Brien,DK1,0,0,0,0,90
2704331_315779,2704331,315779,2016-11-19,Christian Pulisic,L1,0,0,0,0,2
2704333_31041,2704333,31041,2016-11-19,Fabian Johnson,L1,0,0,0,0,15
2704336_124732,2704336,124732,2016-11-19,John Anthony Brooks,L1,0,0,0,0,90
2732207_209019,2732207,209019,2016-11-19,Kenny Saief,BE1,0,0,1,0,6
2697631_265671,2697631,265671,2016-11-20,George Fochive,DK1,0,0,0,0,16
2704337_49723,2704337,49723,2016-11-20,Timothy Chandler,L1,0,0,0,0,90
2728545_131183,2728545,131183,2016-11-21,Perry Kitchen,SC1,0,0,0,1,90
2755715_315779,2755715,315779,2016-11-22,Christian Pulisic,CL,0,0,0,0,90
2755718_31041,2755718,31041,2016-11-23,Fabian Johnson,CL,0,0,0,0,90
2765896_209019,2765896,209019,2016-11-24,Kenny Saief,EL,0,0,0,0,90
2697635_161244,2697635,161244,2016-11-25,Conor O'Brien,DK1,0,0,0,0,90
2697633_265671,2697633,265671,2016-11-26,George Fochive,DK1,0,0,0,0,90
2698177_307781,2698177,307781,2016-11-26,Lynden Gooch,GB1,0,0,0,0,11
2704352_31041,2704352,31041,2016-11-26,Fabian Johnson,L1,0,0,0,0,15
2704358_49723,2704358,49723,2016-11-26,Timothy Chandler,L1,0,0,0,1,90
2728552_131183,2728552,131183,2016-11-26,Perry Kitchen,SC1,0,0,0,0,90
2704354_124732,2704354,124732,2016-11-27,John Anthony Brooks,L1,0,0,0,0,90
2732122_209019,2732122,209019,2016-11-27,Kenny Saief,BE1,0,0,1,0,8
2697645_265671,2697645,265671,2016-11-29,George Fochive,DK1,0,0,0,0,90
2697641_161244,2697641,161244,2016-11-30,Conor O'Brien,DK1,0,0,0,0,89
2728525_131183,2728525,131183,2016-11-30,Perry Kitchen,SC1,0,0,0,0,90
2700760_245893,2700760,245893,2016-12-03,Matt Miazga,NL1,0,0,0,0,1
2704360_31041,2704360,31041,2016-12-03,Fabian Johnson,L1,0,0,0,0,12
2704360_315779,2704360,315779,2016-12-03,Christian Pulisic,L1,0,0,0,0,12
2704363_124732,2704363,124732,2016-12-03,John Anthony Brooks,L1,0,0,0,0,90
2728560_131183,2728560,131183,2016-12-03,Perry Kitchen,SC1,0,0,0,0,90
2732132_209019,2732132,209019,2016-12-03,Kenny Saief,BE1,1,0,0,0,86
2704364_49723,2704364,49723,2016-12-04,Timothy Chandler,L1,0,0,0,0,90
2704366_72519,2704366,72519,2016-12-04,Bobby Wood,L1,0,0,0,0,16
2755732_31041,2755732,31041,2016-12-06,Fabian Johnson,CL,0,0,0,0,31
2755739_315779,2755739,315779,2016-12-07,Christian Pulisic,CL,0,0,0,0,61
2765915_209019,2765915,209019,2016-12-08,Kenny Saief,EL,0,0,0,0,90
2697657_161244,2697657,161244,2016-12-09,Conor O'Brien,DK1,0,0,1,1,90
2704432_49723,2704432,49723,2016-12-09,Timothy Chandler,L1,1,1,0,0,82
2704430_72519,2704430,72519,2016-12-10,Bobby Wood,L1,0,0,0,0,23
2704431_58500,2704431,58500,2016-12-10,Alfredo Morales,L1,0,0,0,0,90
2728569_131183,2728569,131183,2016-12-10,Perry Kitchen,SC1,1,0,0,0,90
2732145_209019,2732145,209019,2016-12-11,Kenny Saief,BE1,1,0,0,0,90
2697654_265671,2697654,265671,2016-12-12,George Fochive,DK1,0,0,0,0,9
2770665_245893,2770665,245893,2016-12-14,Matt Miazga,NLP,0,0,1,0,90
2704441_315779,2704441,315779,2016-12-16,Christian Pulisic,L1,0,0,0,0,83
2704436_72519,2704436,72519,2016-12-17,Bobby Wood,L1,0,0,1,0,84
2704439_119169,2704439,119169,2016-12-17,Aron Johannsson,L1,1,0,0,0,15
2728568_131183,2728568,131183,2016-12-17,Perry Kitchen,SC1,0,0,0,0,90
2732149_209019,2732149,209019,2016-12-17,Kenny Saief,BE1,0,0,0,0,45
2704434_58500,2704434,58500,2016-12-18,Alfredo Morales,L1,0,0,1,0,90
2704453_315779,2704453,315779,2016-12-20,Christian Pulisic,L1,0,0,0,0,90
2704457_72519,2704457,72519,2016-12-20,Bobby Wood,L1,0,0,1,0,31
2704460_49723,2704460,49723,2016-12-20,Timothy Chandler,L1,0,0,0,0,90
2704458_58500,2704458,58500,2016-12-21,Alfredo Morales,L1,1,0,0,0,36
2704459_119169,2704459,119169,2016-12-21,Aron Johannsson,L1,0,0,0,0,14
2732147_209019,2732147,209019,2016-12-22,Kenny Saief,BE1,0,0,0,0,90
2728579_131183,2728579,131183,2016-12-23,Perry Kitchen,SC1,0,0,0,0,90
2728582_131183,2728582,131183,2016-12-27,Perry Kitchen,SC1,0,0,0,1,90
2732154_209019,2732154,209019,2016-12-27,Kenny Saief,BE1,0,0,0,0,65
2728622_131183,2728622,131183,2016-12-30,Perry Kitchen,SC1,0,0,0,0,90
2698216_39471,2698216,39471,2017-01-02,Brad Guzan,GB1,0,0,0,0,90
2808911_223047,2808911,223047,2017-01-07,Emerson Hyndman,FAC,0,0,0,0,56
2808916_341049,2808916,341049,2017-01-08,Cameron Carter-Vickers,FAC,0,0,0,0,90
2808917_39471,2808917,39471,2017-01-08,Brad Guzan,FAC,0,0,0,0,90
2700781_273570,2700781,273570,2017-01-14,Desevio Payne,NL1,0,0,1,0,90
2700786_245893,2700786,245893,2017-01-15,Matt Miazga,NL1,0,0,0,0,5
2732209_209019,2732209,209019,2017-01-20,Kenny Saief,BE1,0,0,0,0,26
2700792_245893,2700792,245893,2017-01-21,Matt Miazga,NL1,0,0,0,0,45
2704462_58500,2704462,58500,2017-01-21,Alfredo Morales,L1,0,0,0,0,90
2704464_72519,2704464,72519,2017-01-21,Bobby Wood,L1,0,0,0,0,90
2704466_315779,2704466,315779,2017-01-21,Christian Pulisic,L1,0,0,0,0,90
2704469_49723,2704469,49723,2017-01-21,Timothy Chandler,L1,0,0,0,0,90
2798407_223047,2798407,223047,2017-01-21,Emerson Hyndman,SFA,0,0,0,1,17
2704461_124732,2704461,124732,2017-01-22,John Anthony Brooks,L1,0,0,0,1,90
2798418_131183,2798418,131183,2017-01-22,Perry Kitchen,SFA,0,0,0,0,90
2732231_209019,2732231,209019,2017-01-25,Kenny Saief,BE1,0,0,0,0,45
2817263_131183,2817263,131183,2017-01-25,Perry Kitchen,SFA,0,0,0,0,120
2808480_245893,2808480,245893,2017-01-26,Matt Miazga,NLP,0,0,0,0,1
2704480_49723,2704480,49723,2017-01-27,Timothy Chandler,L1,0,0,0,0,90
2704479_31041,2704479,31041,2017-01-28,Fabian Johnson,L1,0,0,0,0,5
2704483_58500,2704483,58500,2017-01-28,Alfredo Morales,L1,0,0,0,0,90
2704483_72519,2704483,72519,2017-01-28,Bobby Wood,L1,0,0,0,0,90
2704485_103064,2704485,103064,2017-01-28,Terrence Boyd,L1,1,0,0,0,74
2728601_223047,2728601,223047,2017-01-28,Emerson Hyndman,SC1,0,0,1,0,90
2814295_341049,2814295,341049,2017-01-28,Cameron Carter-Vickers,FAC,0,0,0,0,90
2700801_245893,2700801,245893,2017-01-29,Matt Miazga,NL1,0,0,0,0,12
2704481_315779,2704481,315779,2017-01-29,Christian Pulisic,L1,0,0,0,0,4
2704486_124732,2704486,124732,2017-01-29,John Anthony Brooks,L1,0,0,0,0,90
2728603_131183,2728603,131183,2017-01-29,Perry Kitchen,SC1,0,0,0,0,81
2728612_131183,2728612,131183,2017-02-01,Perry Kitchen,SC1,0,0,0,0,90
2728612_223047,2728612,223047,2017-02-01,Emerson Hyndman,SC1,0,0,1,0,61
2700806_245893,2700806,245893,2017-02-03,Matt Miazga,NL1,0,0,0,0,3
2704502_72519,2704502,72519,2017-02-03,Bobby Wood,L1,0,0,0,0,90
2700810_273570,2700810,273570,2017-02-04,Desevio Payne,NL1,1,0,0,0,90
2704498_315779,2704498,315779,2017-02-04,Christian Pulisic,L1,0,0,0,0,29
2704499_31041,2704499,31041,2017-02-04,Fabian Johnson,L1,0,0,0,1,25
2704500_124732,2704500,124732,2017-02-04,John Anthony Brooks,L1,0,0,0,0,90
2704500_58500,2704500,58500,2017-02-04,Alfredo Morales,L1,1,0,0,0,90
2728632_131183,2728632,131183,2017-02-04,Perry Kitchen,SC1,0,0,0,0,27
2728639_223047,2728639,223047,2017-02-04,Emerson Hyndman,SC1,0,0,0,0,90
2704503_119169,2704503,119169,2017-02-05,Aron Johannsson,L1,0,0,0,0,24
2704505_103064,2704505,103064,2017-02-05,Terrence Boyd,L1,0,0,0,0,68
2704505_49723,2704505,49723,2017-02-05,Timothy Chandler,L1,0,0,0,0,90
2770143_72519,2770143,72519,2017-02-07,Bobby Wood,DFB,0,0,1,0,90
2770148_31041,2770148,31041,2017-02-07,Fabian Johnson,DFB,0,0,0,1,68
2770142_124732,2770142,124732,2017-02-08,John Anthony Brooks,DFB,1,0,0,0,120
2770142_315779,2770142,315779,2017-02-08,Christian Pulisic,DFB,0,0,0,1,74
2770146_49723,2770146,49723,2017-02-08,Timothy Chandler,DFB,0,0,0,1,90
2700818_273570,2700818,273570,2017-02-11,Desevio Payne,NL1,1,0,0,0,90
2700819_245893,2700819,245893,2017-02-11,Matt Miazga,NL1,0,0,0,0,53
2704506_49723,2704506,49723,2017-02-11,Timothy Chandler,L1,0,0,0,0,90
2704507_124732,2704507,124732,2017-02-11,John Anthony Brooks,L1,0,0,0,0,90
2704510_58500,2704510,58500,2017-02-11,Alfredo Morales,L1,0,0,0,0,90
2704511_119169,2704511,119169,2017-02-11,Aron Johannsson,L1,0,0,0,0,10
2704511_31041,2704511,31041,2017-02-11,Fabian Johnson,L1,0,0,0,0,90
2704512_103064,2704512,103064,2017-02-11,Terrence Boyd,L1,0,0,1,0,58
2704512_315779,2704512,315779,2017-02-11,Christian Pulisic,L1,0,0,0,0,90
2704514_72519,2704514,72519,2017-02-11,Bobby Wood,L1,0,0,0,0,90
2817330_223047,2817330,223047,2017-02-12,Emerson Hyndman,SFA,0,0,0,1,80
2805639_315779,2805639,315779,2017-02-14,Christian Pulisic,CL,1,0,0,0,9
2805662_209019,2805662,209019,2017-02-16,Kenny Saief,EL,0,0,0,0,90
2805665_31041,2805665,31041,2017-02-16,Fabian Johnson,EL,0,0,0,0,77
2697662_141704,2697662,141704,2017-02-18,Steve Clark,DK1,0,0,0,0,90
2697662_161244,2697662,161244,2017-02-18,Conor O'Brien,DK1,0,0,0,0,23
2704524_315779,2704524,315779,2017-02-18,Christian Pulisic,L1,0,0,0,0,23
2704527_124732,2704527,124732,2017-02-18,John Anthony Brooks,L1,0,0,0,0,90
2704531_103064,2704531,103064,2017-02-18,Terrence Boyd,L1,0,0,0,0,57
2704532_49723,2704532,49723,2017-02-18,Timothy Chandler,L1,1,0,0,0,90
2704532_58500,2704532,58500,2017-02-18,Alfredo Morales,L1,0,0,0,0,90
2728611_131183,2728611,131183,2017-02-18,Perry Kitchen,SC1,0,0,0,1,77
2819147_39471,2819147,39471,2017-02-18,Brad Guzan,FAC,0,0,0,0,90
2700830_245893,2700830,245893,2017-02-19,Matt Miazga,NL1,1,0,0,0,90
2700831_273570,2700831,273570,2017-02-19,Desevio Payne,NL1,0,0,0,0,90
2704525_31041,2704525,31041,2017-02-19,Fabian Johnson,L1,0,0,0,0,80
2728587_223047,2728587,223047,2017-02-19,Emerson Hyndman,SC1,0,0,0,0,90
2732258_209019,2732258,209019,2017-02-19,Kenny Saief,BE1,0,0,0,0,74
2824799_131183,2824799,131183,2017-02-22,Perry Kitchen,SFA,0,0,0,0,45
2805678_209019,2805678,209019,2017-02-23,Kenny Saief,EL,1,0,0,0,90
2805681_31041,2805681,31041,2017-02-23,Fabian Johnson,EL,0,0,0,0,17
2728616_223047,2728616,223047,2017-02-24,Emerson Hyndman,SC1,0,0,0,0,90
2697673_141704,2697673,141704,2017-02-25,Steve Clark,DK1,0,0,0,0,90
2697673_161244,2697673,161244,2017-02-25,Conor O'Brien,DK1,0,0,0,0,90
2704545_124732,2704545,124732,2017-02-25,John Anthony Brooks,L1,1,0,0,0,90
2704545_49723,2704545,49723,2017-02-25,Timothy Chandler,L1,0,0,0,0,90
2704548_103064,2704548,103064,2017-02-25,Terrence Boyd,L1,0,0,0,0,45
2704549_315779,2704549,315779,2017-02-25,Christian Pulisic,L1,0,0,0,0,9
2698266_31642,2698266,31642,2017-02-26,Geoff Cameron,GB1,0,0,0,0,8
2700838_245893,2700838,245893,2017-02-26,Matt Miazga,NL1,0,0,0,0,90
2704547_31041,2704547,31041,2017-02-26,Fabian Johnson,L1,0,0,0,0,90
2704547_58500,2704547,58500,2017-02-26,Alfredo Morales,L1,0,0,0,0,90
2732262_209019,2732262,209019,2017-02-26,Kenny Saief,BE1,0,0,0,0,64
2823314_49723,2823314,49723,2017-02-28,Timothy Chandler,DFB,0,0,0,0,90
2728586_223047,2728586,223047,2017-03-01,Emerson Hyndman,SC1,1,0,1,0,90
2818093_245893,2818093,245893,2017-03-01,Matt Miazga,NLP,0,0,0,0,90
2823317_31041,2823317,31041,2017-03-01,Fabian Johnson,DFB,0,0,0,0,14
2823317_72519,2823317,72519,2017-03-01,Bobby Wood,DFB,0,0,1,0,90
2698326_31642,2698326,31642,2017-03-04,Geoff Cameron,GB1,0,0,0,0,90
2700846_245893,2700846,245893,2017-03-04,Matt Miazga,NL1,1,0,0,0,90
2704551_315779,2704551,315779,2017-03-04,Christian Pulisic,L1,0,0,1,1,46
2704552_31041,2704552,31041,2017-03-04,Fabian Johnson,L1,0,0,2,0,90
2704557_103064,2704557,103064,2017-03-04,Terrence Boyd,L1,0,0,0,0,12
2704558_58500,2704558,58500,2017-03-04,Alfredo Morales,L1,0,0,0,0,87
2732267_209019,2732267,209019,2017-03-04,Kenny Saief,BE1,1,0,0,0,90
2826289_223047,2826289,223047,2017-03-04,Emerson Hyndman,SFA,0,0,0,0,82
2697677_141704,2697677,141704,2017-03-05,Steve Clark,DK1,0,0,0,0,90
2697677_161244,2697677,161244,2017-03-05,Conor O'Brien,DK1,0,0,0,0,90
2700848_273570,2700848,273570,2017-03-05,Desevio Payne,NL1,0,0,0,0,1
2704555_124732,2704555,124732,2017-03-05,John Anthony Brooks,L1,0,0,0,0,90
2704555_72519,2704555,72519,2017-03-05,Bobby Wood,L1,0,0,0,0,90
2704559_49723,2704559,49723,2017-03-05,Timothy Chandler,L1,0,0,0,0,90
2698307_31642,2698307,31642,2017-03-08,Geoff Cameron,GB1,0,0,0,0,90
2805647_315779,2805647,315779,2017-03-08,Christian Pulisic,CL,0,0,1,1,90
2831519_31041,2831519,31041,2017-03-09,Fabian Johnson,EL,0,0,0,0,65
2831523_209019,2831523,209019,2017-03-09,Kenny Saief,EL,0,0,0,1,76
2700851_245893,2700851,245893,2017-03-10,Matt Miazga,NL1,0,0,0,1,90
2704569_49723,2704569,49723,2017-03-11,Timothy Chandler,L1,0,0,0,0,90
2704572_124732,2704572,124732,2017-03-11,John Anthony Brooks,L1,0,0,0,0,90
2704572_315779,2704572,315779,2017-03-11,Christian Pulisic,L1,1,0,0,0,14
2704574_58500,2704574,58500,2017-03-11,Alfredo Morales,L1,0,0,0,0,72
2835829_39471,2835829,39471,2017-03-11,Brad Guzan,FAC,0,0,0,0,90
2697683_141704,2697683,141704,2017-03-12,Steve Clark,DK1,0,0,0,0,90
2697683_161244,2697683,161244,2017-03-12,Conor O'Brien,DK1,0,0,0,0,80
2700858_273570,2700858,273570,2017-03-12,Desevio Payne,NL1,0,0,0,0,45
2704573_31041,2704573,31041,2017-03-12,Fabian Johnson,L1,0,0,0,0,33
2704573_72519,2704573,72519,2017-03-12,Bobby Wood,L1,0,0,1,0,90
2728599_223047,2728599,223047,2017-03-12,Emerson Hyndman,SC1,0,0,0,1,90
2823315_315779,2823315,315779,2017-03-14,Christian Pulisic,DFB,0,0,1,0,82
2831537_31041,2831537,31041,2017-03-16,Fabian Johnson,EL,0,0,0,0,16
2704578_315779,2704578,315779,2017-03-17,Christian Pulisic,L1,0,0,0,0,77
2704578_58500,2704578,58500,2017-03-17,Alfredo Morales,L1,0,0,0,0,90
2698325_31642,2698325,31642,2017-03-18,Geoff Cameron,GB1,1,0,0,0,90
2700863_245893,2700863,245893,2017-03-18,Matt Miazga,NL1,1,0,0,0,90
2704582_124732,2704582,124732,2017-03-18,John Anthony Brooks,L1,0,0,1,0,90
2704584_119169,2704584,119169,2017-03-18,Aron Johannsson,L1,0,0,0,1,17
2704586_49723,2704586,49723,2017-03-18,Timothy Chandler,L1,0,0,0,0,90
2704586_72519,2704586,72519,2017-03-18,Bobby Wood,L1,0,0,0,0,90
2728646_223047,2728646,223047,2017-03-18,Emerson Hyndman,SC1,0,0,1,0,90
2728653_131183,2728653,131183,2017-03-18,Perry Kitchen,SC1,0,0,0,0,16
2697692_141704,2697692,141704,2017-03-19,Steve Clark,DK1,0,0,0,0,90
2697692_161244,2697692,161244,2017-03-19,Conor O'Brien,DK1,0,0,0,0,74
2704590_124732,2704590,124732,2017-03-31,John Anthony Brooks,L1,0,0,0,0,90
2704589_315779,2704589,315779,2017-04-01,Christian Pulisic,L1,0,0,0,0,3
2704591_72519,2704591,72519,2017-04-01,Bobby Wood,L1,0,0,0,1,90
2704593_49723,2704593,49723,2017-04-01,Timothy Chandler,L1,1,0,0,0,90
2728647_223047,2728647,223047,2017-04-01,Emerson Hyndman,SC1,0,0,0,0,90
2700874_245893,2700874,245893,2017-04-02,Matt Miazga,NL1,0,0,0,0,90
2704592_58500,2704592,58500,2017-04-02,Alfredo Morales,L1,0,0,0,0,90
2728635_131183,2728635,131183,2017-04-02,Perry Kitchen,SC1,0,0,0,0,90
2698349_31642,2698349,31642,2017-04-04,Geoff Cameron,GB1,0,0,0,0,90
2704605_315779,2704605,315779,2017-04-04,Christian Pulisic,L1,0,0,0,0,30
2704605_72519,2704605,72519,2017-04-04,Bobby Wood,L1,0,0,0,0,84
2700881_245893,2700881,245893,2017-04-05,Matt Miazga,NL1,0,0,0,0,90
2704610_58500,2704610,58500,2017-04-05,Alfredo Morales,L1,0,0,0,0,6
2704612_103064,2704612,103064,2017-04-05,Terrence Boyd,L1,0,0,0,0,65
2728644_223047,2728644,223047,2017-04-05,Emerson Hyndman,SC1,0,0,0,0,45
2728648_131183,2728648,131183,2017-04-05,Perry Kitchen,SC1,0,0,0,0,90
2704629_49723,2704629,49723,2017-04-07,Timothy Chandler,L1,0,0,0,0,90
2698355_31642,2698355,31642,2017-04-08,Geoff Cameron,GB1,0,0,0,0,90
2700888_245893,2700888,245893,2017-04-08,Matt Miazga,NL1,0,0,0,0,90
2704623_315779,2704623,315779,2017-04-08,Christian Pulisic,L1,0,0,0,0,90
2704627_72519,2704627,72519,2017-04-08,Bobby Wood,L1,0,0,0,1,85
2728665_131183,2728665,131183,2017-04-08,Perry Kitchen,SC1,0,0,0,0,90
2704625_124732,2704625,124732,2017-04-09,John Anthony Brooks,L1,0,0,1,0,90
2704628_58500,2704628,58500,2017-04-09,Alfredo Morales,L1,0,0,0,0,29
